product_id,date,stock_received,damaged_stock
182604,01-01-2024,4,5
182604,08-01-2024,30,2
182604,15-01-2024,19,1
182604,22-01-2024,17,3
182604,29-01-2024,8,2
182604,05-02-2024,10,2
182604,12-02-2024,26,2
182604,19-02-2024,23,1
182604,26-02-2024,12,1
182604,04-03-2024,9,0
182604,11-03-2024,15,5
182604,18-03-2024,20,0
182604,25-03-2024,14,5
182604,01-04-2024,3,3
182604,08-04-2024,13,2
182604,15-04-2024,9,2
182604,22-04-2024,4,3
182604,29-04-2024,13,4
182604,06-05-2024,7,0
182604,13-05-2024,30,3
182604,20-05-2024,2,5
182604,27-05-2024,20,1
182604,03-06-2024,19,5
182604,10-06-2024,4,5
182604,17-06-2024,0,4
182604,24-06-2024,3,1
182604,01-07-2024,5,0
182604,08-07-2024,24,4
182604,15-07-2024,3,0
182604,22-07-2024,3,5
182604,29-07-2024,21,3
182604,05-08-2024,10,1
182604,12-08-2024,28,1
182604,19-08-2024,26,4
182604,26-08-2024,19,3
182604,02-09-2024,6,2
182604,09-09-2024,6,0
182604,16-09-2024,6,3
182604,23-09-2024,26,0
182604,30-09-2024,21,3
182604,07-10-2024,29,5
182604,14-10-2024,18,2
182604,21-10-2024,22,0
182604,28-10-2024,28,1
182604,04-11-2024,0,5
182604,11-11-2024,11,2
182604,18-11-2024,8,3
182604,25-11-2024,24,0
182604,02-12-2024,26,3
182604,09-12-2024,9,1
182604,16-12-2024,16,3
182604,23-12-2024,21,2
182604,30-12-2024,3,1
182604,06-01-2025,20,5
182604,13-01-2025,4,4
182604,20-01-2025,10,1
182604,27-01-2025,5,1
182604,03-02-2025,24,2
182604,10-02-2025,17,0
182604,17-02-2025,11,5
182604,24-02-2025,14,4
182604,03-03-2025,5,2
182604,10-03-2025,22,0
182604,17-03-2025,5,5
182604,24-03-2025,30,1
182604,31-03-2025,26,4
182604,07-04-2025,11,0
182604,14-04-2025,5,1
182604,21-04-2025,11,1
182604,28-04-2025,15,3
182604,05-05-2025,25,2
182604,12-05-2025,10,3
182604,19-05-2025,18,0
182604,26-05-2025,0,5
182604,02-06-2025,13,2
182604,09-06-2025,14,0
182604,16-06-2025,17,2
182604,23-06-2025,26,3
182604,30-06-2025,15,5
182604,07-07-2025,18,1
182604,14-07-2025,4,5
182604,21-07-2025,5,0
182604,28-07-2025,12,0
182604,04-08-2025,6,5
182604,11-08-2025,0,2
182604,18-08-2025,25,3
182604,25-08-2025,25,1
182604,01-09-2025,28,4
182604,08-09-2025,18,0
182604,15-09-2025,25,3
182604,22-09-2025,19,2
182604,29-09-2025,9,5
182604,06-10-2025,28,3
182604,13-10-2025,18,5
182604,20-10-2025,27,3
182604,27-10-2025,20,5
182604,03-11-2025,6,4
182604,10-11-2025,7,5
182604,17-11-2025,28,0
182604,24-11-2025,14,4
182604,01-12-2025,4,4
182604,08-12-2025,1,4
182604,15-12-2025,19,4
182604,22-12-2025,24,4
182604,29-12-2025,23,1
962137,01-01-2024,13,5
962137,08-01-2024,8,3
962137,15-01-2024,15,5
962137,22-01-2024,23,4
962137,29-01-2024,8,1
962137,05-02-2024,17,0
962137,12-02-2024,24,1
962137,19-02-2024,20,5
962137,26-02-2024,3,0
962137,04-03-2024,2,3
962137,11-03-2024,3,2
962137,18-03-2024,7,3
962137,25-03-2024,15,1
962137,01-04-2024,16,3
962137,08-04-2024,22,3
962137,15-04-2024,21,0
962137,22-04-2024,25,2
962137,29-04-2024,5,4
962137,06-05-2024,23,1
962137,13-05-2024,15,2
962137,20-05-2024,8,0
962137,27-05-2024,27,4
962137,03-06-2024,7,0
962137,10-06-2024,2,3
962137,17-06-2024,30,3
962137,24-06-2024,16,1
962137,01-07-2024,12,5
962137,08-07-2024,17,3
962137,15-07-2024,12,5
962137,22-07-2024,15,3
962137,29-07-2024,10,0
962137,05-08-2024,22,4
962137,12-08-2024,21,0
962137,19-08-2024,26,5
962137,26-08-2024,21,5
962137,02-09-2024,8,1
962137,09-09-2024,8,2
962137,16-09-2024,5,2
962137,23-09-2024,4,3
962137,30-09-2024,15,5
962137,07-10-2024,5,0
962137,14-10-2024,0,5
962137,21-10-2024,13,4
962137,28-10-2024,22,3
962137,04-11-2024,16,0
962137,11-11-2024,12,4
962137,18-11-2024,8,1
962137,25-11-2024,24,0
962137,02-12-2024,6,4
962137,09-12-2024,28,4
962137,16-12-2024,15,4
962137,23-12-2024,24,3
962137,30-12-2024,0,2
962137,06-01-2025,24,0
962137,13-01-2025,27,5
962137,20-01-2025,24,4
962137,27-01-2025,29,4
962137,03-02-2025,21,4
962137,10-02-2025,18,3
962137,17-02-2025,13,1
962137,24-02-2025,9,0
962137,03-03-2025,0,5
962137,10-03-2025,27,1
962137,17-03-2025,4,4
962137,24-03-2025,19,5
962137,31-03-2025,9,2
962137,07-04-2025,11,2
962137,14-04-2025,5,3
962137,21-04-2025,27,2
962137,28-04-2025,3,3
962137,05-05-2025,25,4
962137,12-05-2025,14,4
962137,19-05-2025,12,5
962137,26-05-2025,26,5
962137,02-06-2025,22,5
962137,09-06-2025,24,3
962137,16-06-2025,26,2
962137,23-06-2025,15,2
962137,30-06-2025,5,3
962137,07-07-2025,29,2
962137,14-07-2025,23,3
962137,21-07-2025,14,1
962137,28-07-2025,5,0
962137,04-08-2025,7,2
962137,11-08-2025,30,3
962137,18-08-2025,8,2
962137,25-08-2025,7,1
962137,01-09-2025,25,2
962137,08-09-2025,17,4
962137,15-09-2025,10,3
962137,22-09-2025,29,1
962137,29-09-2025,15,4
962137,06-10-2025,23,3
962137,13-10-2025,25,3
962137,20-10-2025,28,4
962137,27-10-2025,10,3
962137,03-11-2025,25,3
962137,10-11-2025,8,0
962137,17-11-2025,15,0
962137,24-11-2025,15,4
962137,01-12-2025,19,5
962137,08-12-2025,3,5
962137,15-12-2025,7,4
962137,22-12-2025,24,3
962137,29-12-2025,22,2
46707,01-01-2024,22,4
46707,08-01-2024,14,3
46707,15-01-2024,15,5
46707,22-01-2024,3,0
46707,29-01-2024,13,3
46707,05-02-2024,17,0
46707,12-02-2024,15,3
46707,19-02-2024,21,2
46707,26-02-2024,8,4
46707,04-03-2024,19,5
46707,11-03-2024,24,1
46707,18-03-2024,26,3
46707,25-03-2024,22,3
46707,01-04-2024,27,5
46707,08-04-2024,4,2
46707,15-04-2024,24,2
46707,22-04-2024,11,2
46707,29-04-2024,11,0
46707,06-05-2024,5,5
46707,13-05-2024,24,3
46707,20-05-2024,30,0
46707,27-05-2024,18,5
46707,03-06-2024,24,0
46707,10-06-2024,2,5
46707,17-06-2024,12,4
46707,24-06-2024,15,2
46707,01-07-2024,22,2
46707,08-07-2024,12,1
46707,15-07-2024,13,0
46707,22-07-2024,10,1
46707,29-07-2024,1,3
46707,05-08-2024,21,5
46707,12-08-2024,26,1
46707,19-08-2024,1,5
46707,26-08-2024,3,1
46707,02-09-2024,28,0
46707,09-09-2024,4,4
46707,16-09-2024,2,3
46707,23-09-2024,16,0
46707,30-09-2024,26,1
46707,07-10-2024,30,5
46707,14-10-2024,25,1
46707,21-10-2024,10,4
46707,28-10-2024,22,5
46707,04-11-2024,15,3
46707,11-11-2024,20,5
46707,18-11-2024,0,1
46707,25-11-2024,0,2
46707,02-12-2024,20,3
46707,09-12-2024,16,5
46707,16-12-2024,10,0
46707,23-12-2024,24,3
46707,30-12-2024,16,4
46707,06-01-2025,9,3
46707,13-01-2025,14,5
46707,20-01-2025,13,2
46707,27-01-2025,19,0
46707,03-02-2025,28,4
46707,10-02-2025,21,3
46707,17-02-2025,2,5
46707,24-02-2025,14,1
46707,03-03-2025,9,3
46707,10-03-2025,21,0
46707,17-03-2025,15,2
46707,24-03-2025,22,5
46707,31-03-2025,23,1
46707,07-04-2025,8,3
46707,14-04-2025,16,4
46707,21-04-2025,16,5
46707,28-04-2025,8,2
46707,05-05-2025,0,5
46707,12-05-2025,11,0
46707,19-05-2025,13,5
46707,26-05-2025,6,3
46707,02-06-2025,21,0
46707,09-06-2025,22,1
46707,16-06-2025,17,4
46707,23-06-2025,28,5
46707,30-06-2025,11,2
46707,07-07-2025,26,4
46707,14-07-2025,0,3
46707,21-07-2025,15,2
46707,28-07-2025,25,3
46707,04-08-2025,7,5
46707,11-08-2025,8,2
46707,18-08-2025,14,4
46707,25-08-2025,11,1
46707,01-09-2025,25,3
46707,08-09-2025,29,4
46707,15-09-2025,13,2
46707,22-09-2025,30,1
46707,29-09-2025,22,5
46707,06-10-2025,11,3
46707,13-10-2025,30,5
46707,20-10-2025,14,3
46707,27-10-2025,15,4
46707,03-11-2025,13,3
46707,10-11-2025,7,4
46707,17-11-2025,0,2
46707,24-11-2025,0,1
46707,01-12-2025,25,1
46707,08-12-2025,24,5
46707,15-12-2025,20,3
46707,22-12-2025,16,5
46707,29-12-2025,30,5
264785,01-01-2024,28,4
264785,08-01-2024,9,2
264785,15-01-2024,9,4
264785,22-01-2024,22,0
264785,29-01-2024,30,2
264785,05-02-2024,24,0
264785,12-02-2024,13,0
264785,19-02-2024,9,4
264785,26-02-2024,21,0
264785,04-03-2024,28,5
264785,11-03-2024,27,2
264785,18-03-2024,23,1
264785,25-03-2024,11,1
264785,01-04-2024,17,1
264785,08-04-2024,11,1
264785,15-04-2024,22,3
264785,22-04-2024,24,3
264785,29-04-2024,22,1
264785,06-05-2024,20,5
264785,13-05-2024,21,0
264785,20-05-2024,25,1
264785,27-05-2024,14,2
264785,03-06-2024,29,4
264785,10-06-2024,17,4
264785,17-06-2024,10,1
264785,24-06-2024,29,0
264785,01-07-2024,24,2
264785,08-07-2024,13,4
264785,15-07-2024,15,4
264785,22-07-2024,18,2
264785,29-07-2024,29,4
264785,05-08-2024,25,1
264785,12-08-2024,1,0
264785,19-08-2024,4,2
264785,26-08-2024,6,5
264785,02-09-2024,3,5
264785,09-09-2024,23,1
264785,16-09-2024,1,2
264785,23-09-2024,22,5
264785,30-09-2024,22,3
264785,07-10-2024,11,4
264785,14-10-2024,2,3
264785,21-10-2024,24,0
264785,28-10-2024,2,1
264785,04-11-2024,7,4
264785,11-11-2024,12,0
264785,18-11-2024,19,4
264785,25-11-2024,25,4
264785,02-12-2024,17,1
264785,09-12-2024,30,0
264785,16-12-2024,12,1
264785,23-12-2024,21,0
264785,30-12-2024,12,1
264785,06-01-2025,3,0
264785,13-01-2025,16,4
264785,20-01-2025,29,3
264785,27-01-2025,30,0
264785,03-02-2025,19,5
264785,10-02-2025,2,0
264785,17-02-2025,22,4
264785,24-02-2025,27,3
264785,03-03-2025,27,5
264785,10-03-2025,26,5
264785,17-03-2025,13,3
264785,24-03-2025,27,2
264785,31-03-2025,30,4
264785,07-04-2025,28,5
264785,14-04-2025,28,4
264785,21-04-2025,27,2
264785,28-04-2025,27,0
264785,05-05-2025,18,3
264785,12-05-2025,29,0
264785,19-05-2025,12,5
264785,26-05-2025,1,0
264785,02-06-2025,26,2
264785,09-06-2025,20,3
264785,16-06-2025,18,4
264785,23-06-2025,19,4
264785,30-06-2025,13,5
264785,07-07-2025,19,5
264785,14-07-2025,17,5
264785,21-07-2025,11,4
264785,28-07-2025,11,2
264785,04-08-2025,3,1
264785,11-08-2025,9,5
264785,18-08-2025,23,3
264785,25-08-2025,9,3
264785,01-09-2025,11,0
264785,08-09-2025,19,1
264785,15-09-2025,9,4
264785,22-09-2025,9,1
264785,29-09-2025,10,2
264785,06-10-2025,9,2
264785,13-10-2025,18,5
264785,20-10-2025,20,5
264785,27-10-2025,2,1
264785,03-11-2025,9,2
264785,10-11-2025,2,3
264785,17-11-2025,29,4
264785,24-11-2025,21,5
264785,01-12-2025,19,1
264785,08-12-2025,20,2
264785,15-12-2025,14,4
264785,22-12-2025,2,4
264785,29-12-2025,7,1
58180,01-01-2024,18,3
58180,08-01-2024,26,1
58180,15-01-2024,26,2
58180,22-01-2024,1,4
58180,29-01-2024,8,0
58180,05-02-2024,24,3
58180,12-02-2024,30,2
58180,19-02-2024,12,5
58180,26-02-2024,4,2
58180,04-03-2024,10,1
58180,11-03-2024,8,5
58180,18-03-2024,17,3
58180,25-03-2024,8,3
58180,01-04-2024,20,5
58180,08-04-2024,28,1
58180,15-04-2024,12,4
58180,22-04-2024,28,5
58180,29-04-2024,21,3
58180,06-05-2024,7,3
58180,13-05-2024,22,3
58180,20-05-2024,26,0
58180,27-05-2024,20,4
58180,03-06-2024,28,2
58180,10-06-2024,28,5
58180,17-06-2024,13,4
58180,24-06-2024,8,1
58180,01-07-2024,1,3
58180,08-07-2024,13,5
58180,15-07-2024,25,0
58180,22-07-2024,4,2
58180,29-07-2024,14,1
58180,05-08-2024,10,2
58180,12-08-2024,12,0
58180,19-08-2024,12,0
58180,26-08-2024,13,0
58180,02-09-2024,24,1
58180,09-09-2024,16,4
58180,16-09-2024,23,1
58180,23-09-2024,3,5
58180,30-09-2024,17,2
58180,07-10-2024,10,4
58180,14-10-2024,14,3
58180,21-10-2024,18,2
58180,28-10-2024,25,1
58180,04-11-2024,3,0
58180,11-11-2024,17,3
58180,18-11-2024,16,1
58180,25-11-2024,27,2
58180,02-12-2024,20,0
58180,09-12-2024,13,1
58180,16-12-2024,29,0
58180,23-12-2024,30,1
58180,30-12-2024,7,1
58180,06-01-2025,15,3
58180,13-01-2025,29,0
58180,20-01-2025,29,4
58180,27-01-2025,16,4
58180,03-02-2025,13,1
58180,10-02-2025,21,1
58180,17-02-2025,13,2
58180,24-02-2025,6,3
58180,03-03-2025,14,2
58180,10-03-2025,15,3
58180,17-03-2025,21,5
58180,24-03-2025,22,0
58180,31-03-2025,26,1
58180,07-04-2025,4,3
58180,14-04-2025,10,1
58180,21-04-2025,10,4
58180,28-04-2025,23,4
58180,05-05-2025,11,3
58180,12-05-2025,30,2
58180,19-05-2025,8,4
58180,26-05-2025,1,3
58180,02-06-2025,0,5
58180,09-06-2025,24,2
58180,16-06-2025,23,3
58180,23-06-2025,0,5
58180,30-06-2025,5,0
58180,07-07-2025,18,5
58180,14-07-2025,13,4
58180,21-07-2025,3,0
58180,28-07-2025,1,3
58180,04-08-2025,0,2
58180,11-08-2025,0,5
58180,18-08-2025,21,0
58180,25-08-2025,0,2
58180,01-09-2025,27,3
58180,08-09-2025,13,3
58180,15-09-2025,7,2
58180,22-09-2025,17,4
58180,29-09-2025,17,1
58180,06-10-2025,9,0
58180,13-10-2025,5,2
58180,20-10-2025,19,2
58180,27-10-2025,0,4
58180,03-11-2025,22,2
58180,10-11-2025,24,2
58180,17-11-2025,22,3
58180,24-11-2025,12,2
58180,01-12-2025,19,3
58180,08-12-2025,1,1
58180,15-12-2025,18,5
58180,22-12-2025,29,0
58180,29-12-2025,4,1
872570,01-01-2024,2,0
872570,08-01-2024,14,0
872570,15-01-2024,11,0
872570,22-01-2024,23,1
872570,29-01-2024,5,3
872570,05-02-2024,16,4
872570,12-02-2024,8,4
872570,19-02-2024,22,2
872570,26-02-2024,30,3
872570,04-03-2024,6,1
872570,11-03-2024,30,4
872570,18-03-2024,0,1
872570,25-03-2024,30,0
872570,01-04-2024,11,1
872570,08-04-2024,12,5
872570,15-04-2024,16,5
872570,22-04-2024,20,0
872570,29-04-2024,8,0
872570,06-05-2024,29,1
872570,13-05-2024,5,4
872570,20-05-2024,10,5
872570,27-05-2024,27,1
872570,03-06-2024,3,2
872570,10-06-2024,29,5
872570,17-06-2024,5,0
872570,24-06-2024,13,2
872570,01-07-2024,5,3
872570,08-07-2024,14,3
872570,15-07-2024,7,4
872570,22-07-2024,25,2
872570,29-07-2024,29,5
872570,05-08-2024,8,0
872570,12-08-2024,9,1
872570,19-08-2024,14,2
872570,26-08-2024,17,3
872570,02-09-2024,13,0
872570,09-09-2024,11,2
872570,16-09-2024,30,4
872570,23-09-2024,14,4
872570,30-09-2024,19,1
872570,07-10-2024,13,0
872570,14-10-2024,20,5
872570,21-10-2024,14,1
872570,28-10-2024,0,1
872570,04-11-2024,15,0
872570,11-11-2024,21,4
872570,18-11-2024,3,5
872570,25-11-2024,6,5
872570,02-12-2024,14,3
872570,09-12-2024,22,3
872570,16-12-2024,29,5
872570,23-12-2024,20,2
872570,30-12-2024,29,3
872570,06-01-2025,11,1
872570,13-01-2025,13,0
872570,20-01-2025,28,1
872570,27-01-2025,6,2
872570,03-02-2025,0,5
872570,10-02-2025,4,3
872570,17-02-2025,4,3
872570,24-02-2025,25,1
872570,03-03-2025,3,0
872570,10-03-2025,1,3
872570,17-03-2025,23,1
872570,24-03-2025,15,0
872570,31-03-2025,18,0
872570,07-04-2025,8,3
872570,14-04-2025,9,0
872570,21-04-2025,4,3
872570,28-04-2025,12,3
872570,05-05-2025,14,5
872570,12-05-2025,7,4
872570,19-05-2025,29,1
872570,26-05-2025,5,3
872570,02-06-2025,3,2
872570,09-06-2025,7,0
872570,16-06-2025,8,1
872570,23-06-2025,8,0
872570,30-06-2025,1,4
872570,07-07-2025,8,5
872570,14-07-2025,30,2
872570,21-07-2025,10,4
872570,28-07-2025,22,4
872570,04-08-2025,16,3
872570,11-08-2025,24,5
872570,18-08-2025,15,1
872570,25-08-2025,16,2
872570,01-09-2025,14,4
872570,08-09-2025,10,5
872570,15-09-2025,6,1
872570,22-09-2025,24,4
872570,29-09-2025,7,5
872570,06-10-2025,19,3
872570,13-10-2025,30,0
872570,20-10-2025,26,1
872570,27-10-2025,14,4
872570,03-11-2025,11,4
872570,10-11-2025,2,5
872570,17-11-2025,18,1
872570,24-11-2025,18,1
872570,01-12-2025,9,5
872570,08-12-2025,22,0
872570,15-12-2025,13,3
872570,22-12-2025,12,4
872570,29-12-2025,28,3
165130,01-01-2024,30,0
165130,08-01-2024,14,1
165130,15-01-2024,25,2
165130,22-01-2024,10,4
165130,29-01-2024,9,2
165130,05-02-2024,6,3
165130,12-02-2024,22,5
165130,19-02-2024,18,1
165130,26-02-2024,22,0
165130,04-03-2024,7,5
165130,11-03-2024,1,5
165130,18-03-2024,18,0
165130,25-03-2024,18,2
165130,01-04-2024,4,3
165130,08-04-2024,14,1
165130,15-04-2024,9,4
165130,22-04-2024,13,4
165130,29-04-2024,13,3
165130,06-05-2024,11,2
165130,13-05-2024,3,1
165130,20-05-2024,3,1
165130,27-05-2024,2,2
165130,03-06-2024,12,1
165130,10-06-2024,7,2
165130,17-06-2024,11,4
165130,24-06-2024,22,3
165130,01-07-2024,11,3
165130,08-07-2024,5,1
165130,15-07-2024,3,4
165130,22-07-2024,17,0
165130,29-07-2024,9,4
165130,05-08-2024,18,4
165130,12-08-2024,27,5
165130,19-08-2024,30,2
165130,26-08-2024,18,0
165130,02-09-2024,29,0
165130,09-09-2024,4,5
165130,16-09-2024,7,5
165130,23-09-2024,8,5
165130,30-09-2024,14,3
165130,07-10-2024,25,4
165130,14-10-2024,13,2
165130,21-10-2024,29,5
165130,28-10-2024,8,1
165130,04-11-2024,4,5
165130,11-11-2024,14,0
165130,18-11-2024,20,1
165130,25-11-2024,27,5
165130,02-12-2024,11,5
165130,09-12-2024,24,2
165130,16-12-2024,23,3
165130,23-12-2024,16,3
165130,30-12-2024,17,0
165130,06-01-2025,3,5
165130,13-01-2025,30,0
165130,20-01-2025,10,2
165130,27-01-2025,29,4
165130,03-02-2025,3,5
165130,10-02-2025,1,0
165130,17-02-2025,15,4
165130,24-02-2025,26,0
165130,03-03-2025,22,5
165130,10-03-2025,25,5
165130,17-03-2025,28,5
165130,24-03-2025,27,1
165130,31-03-2025,26,0
165130,07-04-2025,5,1
165130,14-04-2025,16,4
165130,21-04-2025,5,4
165130,28-04-2025,16,1
165130,05-05-2025,8,5
165130,12-05-2025,22,5
165130,19-05-2025,14,3
165130,26-05-2025,25,4
165130,02-06-2025,9,2
165130,09-06-2025,6,4
165130,16-06-2025,13,1
165130,23-06-2025,28,0
165130,30-06-2025,12,5
165130,07-07-2025,5,1
165130,14-07-2025,3,2
165130,21-07-2025,22,2
165130,28-07-2025,9,3
165130,04-08-2025,24,4
165130,11-08-2025,26,2
165130,18-08-2025,9,5
165130,25-08-2025,0,2
165130,01-09-2025,10,3
165130,08-09-2025,21,0
165130,15-09-2025,18,5
165130,22-09-2025,30,0
165130,29-09-2025,5,1
165130,06-10-2025,18,3
165130,13-10-2025,25,5
165130,20-10-2025,28,0
165130,27-10-2025,14,2
165130,03-11-2025,24,2
165130,10-11-2025,9,4
165130,17-11-2025,2,3
165130,24-11-2025,30,3
165130,01-12-2025,7,3
165130,08-12-2025,6,5
165130,15-12-2025,5,2
165130,22-12-2025,15,2
165130,29-12-2025,11,4
344311,01-01-2024,3,1
344311,08-01-2024,26,0
344311,15-01-2024,12,4
344311,22-01-2024,24,5
344311,29-01-2024,19,4
344311,05-02-2024,7,1
344311,12-02-2024,3,3
344311,19-02-2024,27,0
344311,26-02-2024,22,0
344311,04-03-2024,7,2
344311,11-03-2024,7,5
344311,18-03-2024,8,3
344311,25-03-2024,14,0
344311,01-04-2024,30,5
344311,08-04-2024,10,5
344311,15-04-2024,8,2
344311,22-04-2024,6,4
344311,29-04-2024,14,4
344311,06-05-2024,4,1
344311,13-05-2024,12,3
344311,20-05-2024,29,4
344311,27-05-2024,18,1
344311,03-06-2024,24,0
344311,10-06-2024,30,2
344311,17-06-2024,20,1
344311,24-06-2024,26,3
344311,01-07-2024,16,3
344311,08-07-2024,6,1
344311,15-07-2024,10,0
344311,22-07-2024,1,0
344311,29-07-2024,25,1
344311,05-08-2024,15,4
344311,12-08-2024,13,5
344311,19-08-2024,6,0
344311,26-08-2024,24,2
344311,02-09-2024,0,4
344311,09-09-2024,14,0
344311,16-09-2024,16,0
344311,23-09-2024,30,0
344311,30-09-2024,12,5
344311,07-10-2024,28,2
344311,14-10-2024,30,0
344311,21-10-2024,1,3
344311,28-10-2024,7,4
344311,04-11-2024,9,5
344311,11-11-2024,22,0
344311,18-11-2024,1,5
344311,25-11-2024,26,5
344311,02-12-2024,15,4
344311,09-12-2024,15,2
344311,16-12-2024,26,4
344311,23-12-2024,11,2
344311,30-12-2024,7,5
344311,06-01-2025,28,3
344311,13-01-2025,11,3
344311,20-01-2025,18,3
344311,27-01-2025,0,4
344311,03-02-2025,22,3
344311,10-02-2025,21,1
344311,17-02-2025,30,4
344311,24-02-2025,14,5
344311,03-03-2025,6,2
344311,10-03-2025,16,1
344311,17-03-2025,17,0
344311,24-03-2025,25,5
344311,31-03-2025,25,5
344311,07-04-2025,19,5
344311,14-04-2025,9,0
344311,21-04-2025,22,2
344311,28-04-2025,22,5
344311,05-05-2025,22,4
344311,12-05-2025,25,1
344311,19-05-2025,19,1
344311,26-05-2025,14,1
344311,02-06-2025,4,3
344311,09-06-2025,1,5
344311,16-06-2025,3,5
344311,23-06-2025,4,2
344311,30-06-2025,13,1
344311,07-07-2025,11,5
344311,14-07-2025,8,5
344311,21-07-2025,0,4
344311,28-07-2025,13,1
344311,04-08-2025,25,0
344311,11-08-2025,21,2
344311,18-08-2025,30,0
344311,25-08-2025,7,4
344311,01-09-2025,28,5
344311,08-09-2025,14,3
344311,15-09-2025,10,2
344311,22-09-2025,27,0
344311,29-09-2025,25,5
344311,06-10-2025,29,4
344311,13-10-2025,25,1
344311,20-10-2025,15,4
344311,27-10-2025,11,1
344311,03-11-2025,18,5
344311,10-11-2025,27,3
344311,17-11-2025,28,2
344311,24-11-2025,15,3
344311,01-12-2025,24,2
344311,08-12-2025,13,2
344311,15-12-2025,14,3
344311,22-12-2025,2,4
344311,29-12-2025,5,1
214905,01-01-2024,22,5
214905,08-01-2024,10,1
214905,15-01-2024,26,5
214905,22-01-2024,3,1
214905,29-01-2024,19,1
214905,05-02-2024,29,1
214905,12-02-2024,20,0
214905,19-02-2024,1,5
214905,26-02-2024,20,2
214905,04-03-2024,15,3
214905,11-03-2024,25,1
214905,18-03-2024,10,1
214905,25-03-2024,3,5
214905,01-04-2024,18,3
214905,08-04-2024,18,2
214905,15-04-2024,15,0
214905,22-04-2024,10,4
214905,29-04-2024,0,5
214905,06-05-2024,28,3
214905,13-05-2024,7,2
214905,20-05-2024,30,3
214905,27-05-2024,13,3
214905,03-06-2024,5,4
214905,10-06-2024,9,3
214905,17-06-2024,19,1
214905,24-06-2024,12,5
214905,01-07-2024,9,3
214905,08-07-2024,8,4
214905,15-07-2024,17,4
214905,22-07-2024,12,0
214905,29-07-2024,13,5
214905,05-08-2024,18,1
214905,12-08-2024,27,1
214905,19-08-2024,12,1
214905,26-08-2024,5,1
214905,02-09-2024,21,1
214905,09-09-2024,12,2
214905,16-09-2024,19,1
214905,23-09-2024,5,2
214905,30-09-2024,24,5
214905,07-10-2024,25,5
214905,14-10-2024,2,1
214905,21-10-2024,6,5
214905,28-10-2024,12,2
214905,04-11-2024,15,0
214905,11-11-2024,26,3
214905,18-11-2024,3,1
214905,25-11-2024,10,1
214905,02-12-2024,22,0
214905,09-12-2024,5,1
214905,16-12-2024,28,1
214905,23-12-2024,21,5
214905,30-12-2024,24,5
214905,06-01-2025,30,3
214905,13-01-2025,11,4
214905,20-01-2025,22,3
214905,27-01-2025,23,1
214905,03-02-2025,3,3
214905,10-02-2025,28,3
214905,17-02-2025,20,0
214905,24-02-2025,10,2
214905,03-03-2025,24,3
214905,10-03-2025,8,0
214905,17-03-2025,5,1
214905,24-03-2025,13,0
214905,31-03-2025,10,5
214905,07-04-2025,27,0
214905,14-04-2025,11,4
214905,21-04-2025,20,0
214905,28-04-2025,12,5
214905,05-05-2025,8,5
214905,12-05-2025,19,4
214905,19-05-2025,28,2
214905,26-05-2025,18,0
214905,02-06-2025,15,1
214905,09-06-2025,24,0
214905,16-06-2025,22,0
214905,23-06-2025,9,0
214905,30-06-2025,11,3
214905,07-07-2025,16,1
214905,14-07-2025,18,1
214905,21-07-2025,6,4
214905,28-07-2025,9,0
214905,04-08-2025,6,2
214905,11-08-2025,23,3
214905,18-08-2025,8,3
214905,25-08-2025,2,0
214905,01-09-2025,2,3
214905,08-09-2025,20,3
214905,15-09-2025,13,2
214905,22-09-2025,30,4
214905,29-09-2025,28,1
214905,06-10-2025,0,0
214905,13-10-2025,12,1
214905,20-10-2025,22,1
214905,27-10-2025,3,4
214905,03-11-2025,25,0
214905,10-11-2025,11,5
214905,17-11-2025,8,1
214905,24-11-2025,11,0
214905,01-12-2025,4,0
214905,08-12-2025,15,2
214905,15-12-2025,18,4
214905,22-12-2025,29,5
214905,29-12-2025,18,0
678669,01-01-2024,11,0
678669,08-01-2024,4,1
678669,15-01-2024,25,5
678669,22-01-2024,1,1
678669,29-01-2024,23,5
678669,05-02-2024,1,4
678669,12-02-2024,28,2
678669,19-02-2024,25,1
678669,26-02-2024,6,2
678669,04-03-2024,11,5
678669,11-03-2024,2,0
678669,18-03-2024,17,1
678669,25-03-2024,24,0
678669,01-04-2024,4,5
678669,08-04-2024,7,3
678669,15-04-2024,2,0
678669,22-04-2024,19,4
678669,29-04-2024,26,3
678669,06-05-2024,1,5
678669,13-05-2024,9,2
678669,20-05-2024,13,3
678669,27-05-2024,16,2
678669,03-06-2024,15,1
678669,10-06-2024,4,2
678669,17-06-2024,23,4
678669,24-06-2024,6,4
678669,01-07-2024,21,4
678669,08-07-2024,17,5
678669,15-07-2024,25,4
678669,22-07-2024,30,5
678669,29-07-2024,29,0
678669,05-08-2024,6,4
678669,12-08-2024,13,2
678669,19-08-2024,20,0
678669,26-08-2024,22,0
678669,02-09-2024,10,1
678669,09-09-2024,18,4
678669,16-09-2024,14,4
678669,23-09-2024,3,3
678669,30-09-2024,3,0
678669,07-10-2024,18,0
678669,14-10-2024,2,2
678669,21-10-2024,15,2
678669,28-10-2024,24,3
678669,04-11-2024,24,3
678669,11-11-2024,3,2
678669,18-11-2024,29,1
678669,25-11-2024,14,3
678669,02-12-2024,26,2
678669,09-12-2024,13,3
678669,16-12-2024,9,0
678669,23-12-2024,10,5
678669,30-12-2024,8,1
